	Activity ID	Activity Name	T+1 Start (BL1)	T+1 Finish (BL1)	T-0 Start (BL0)	T-0 Finish (BL0)	rsrc_id	rsrc_name	no_change_start	no_change_finish	moved_out_start	moved_out_finish	T-0 Start (BL0)	T-0 Finish (BL0)
1297	 VCS-SAP-1359b	Preparation for INPO Plant Evaluations - Rev00 - Draft	2016-11-04	2016-11-28	2016-11-23	2017-02-23	J1	OD&P	True	False	False	True	True	False
1298	 VCS-SAP-1359d	Preparation for INPO Plant Evaluations - Rev00 - Approval	2016-11-29	2016-12-19	2017-03-01	2017-03-29	J1	OD&P	False	False	True	False	False	False
1299	 VCS-SAP-1360a	NRC and INPO WANO Performance Indicators - Rev00 - Preparation	2016-10-20	2016-11-03	2016-10-20	2016-11-22	J1	OD&P	False	True	False	False	False	True
1300	 VCS-SAP-1360b	NRC and INPO WANO Performance Indicators - Rev00 - Draft	2016-11-04	2016-11-28	2016-11-23	2017-02-23	J1	OD&P	True	False	False	True	True	False
1301	 VCS-SAP-1360d	NRC and INPO WANO Performance Indicators - Rev00 - Approval	2016-11-29	2016-12-19	2017-03-01	2017-03-29	J1	OD&P	False	False	True	False	False	False
1302	 VCS-SAP-1600cW	Nuclear Safety Review Committee - Rev00 - C-Res1	2016-11-01	2016-11-09	2016-11-28	2016-12-06	QA	Quality Assurance	True	False	False	True	True	False
1303	 VCS-SAP-1600cX	Nuclear Safety Review Committee - Rev00 - C-QR	2016-11-10	2016-12-01	2016-11-29	2016-12-28	QA	Quality Assurance	True	False	False	False	True	False
1304	 VCS-SAP-1600cY	Nuclear Safety Review Committee - Rev00 - C-5059	2016-11-10	2016-12-01	2016-11-29	2016-12-28	QA	Quality Assurance	True	False	False	False	True	False
1305	 VCS-SPP-0006b	RECORDS CONTROL - Rev00 - Draft	2016-10-17	2016-11-07	2016-10-17	2016-11-04	N1	NPS	False	True	False	False	False	True
1306	 VCS-SPP-0006c	RECORDS CONTROL - Rev00 - Review	2016-11-08	2016-12-08	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1307	 VCS-SPP-0008b	CONDUCT OF SECURITY MAINTENANCE ACTIVITIES - Rev00 - Draft	2016-11-01	2016-11-14	2017-03-01	2017-03-01	N1	NPS	False	False	True	True	False	False
1308	 VCS-SPP-0008c	CONDUCT OF SECURITY MAINTENANCE ACTIVITIES - Rev00 - Review	2016-11-15	2016-12-15	2017-03-02	2017-03-30	N1	NPS	False	False	True	False	False	False
1309	 VCS-SPP-0012c	10CFR50.54 (P) EVALUATION PROCESS - Rev00 - Review	2016-11-01	2016-12-01	2016-11-07	2016-12-21	N1	NPS	True	False	False	False	True	False
1310	 VCS-SPP-0013b	10CFR73.58 SCREENING AND EVALUATIONS - Rev00 - Draft	2016-10-17	2016-11-07	2016-10-17	2016-10-24	N1	NPS	False	False	False	True	False	False
1311	 VCS-SPP-0013c	10CFR73.58 SCREENING AND EVALUATIONS - Rev00 - Review	2016-11-08	2016-12-08	2016-11-07	2016-12-21	N1	NPS	True	False	False	False	True	False
1312	 VCS-SPP-0014b	CONTROL OF NUCLEAR SECURITY GUIDELINES - Rev00 - Draft	2016-11-01	2016-11-14	2016-11-07	2016-11-08	N1	NPS	True	True	False	False	True	True
1313	 VCS-SPP-0014c	CONTROL OF NUCLEAR SECURITY GUIDELINES - Rev00 - Review	2016-11-15	2016-12-15	2016-11-15	2016-12-15	N1	NPS	True	False	False	False	True	False
1314	 VCS-SPP-0015b	Use of Force - Rev00 - Draft	2016-10-03	2017-01-12	2016-10-03	2016-11-14	N1	NPS	False	False	False	False	False	True
1315	 VCS-SPP-0015c	Use of Force - Rev00 - Review	2017-01-13	2017-02-10	2016-11-15	2016-12-15	N1	NPS	False	False	False	False	True	False
1316	 VCS-SPP-0120b	REPORTING PHYSICAL PROTECTION CORNERSTONE INDICATORS - Rev00 - Draft	2016-10-17	2016-11-07	2016-10-17	2016-11-07	N1	NPS	False	True	False	False	False	True
1317	 VCS-SPP-0120c	REPORTING PHYSICAL PROTECTION CORNERSTONE INDICATORS - Rev00 - Review	2016-11-08	2016-12-08	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1318	 VCS-SPP-0122b	SECURITY INTERFACE WITH LOCAL LAW ENFORCEMENT AGENCIES - Rev00 - Draft	2016-10-17	2016-11-07	2016-10-17	2016-11-07	N1	NPS	False	True	False	False	False	True
1319	 VCS-SPP-0122c	SECURITY INTERFACE WITH LOCAL LAW ENFORCEMENT AGENCIES - Rev00 - Review	2016-11-08	2016-12-08	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1320	 VCS-SPP-0123b	Collection, evaluation & diissemination of security related operational experience / open source info - Rev00 - Draft	2016-10-17	2016-11-07	2016-10-17	2016-11-07	N1	NPS	False	True	False	False	False	True
1321	 VCS-SPP-0123c	Collection, evaluation & diissemination of security related operational experience / open source info - Rev00 - Review	2016-11-08	2016-12-08	2016-11-07	2016-12-20	N1	NPS	True	False	False	False	True	False
1322	 VCS-SPP-0124b	TARGET SET DEVELOPMENT PROCESS TECHNICAL GUIDELINE - Rev00 - Draft	2016-11-01	2016-11-14	2017-01-31	2017-01-31	N1	NPS	False	False	True	True	False	False
1323	 VCS-SPP-0124c	TARGET SET DEVELOPMENT PROCESS TECHNICAL GUIDELINE - Rev00 - Review	2016-11-15	2016-12-15	2017-02-01	2017-03-01	N1	NPS	False	False	True	False	False	False
1324	 VCS-SPP-0203Aa	OFF SITE MATERIALS SEARCH AND SEAL REQUIREMENTS  - Rev00 - Preparation	2016-11-01	2016-11-07	2016-11-01	2016-11-07	N1	NPS	True	True	False	False	True	True
1325	 VCS-SPP-0203Ab	OFF SITE MATERIALS SEARCH AND SEAL REQUIREMENTS - Rev00 - Draft	2016-11-08	2016-11-21	2016-11-08	2016-11-14	N1	NPS	True	True	False	False	True	True
1326	 VCS-SPP-0203Ac	OFF SITE MATERIALS SEARCH AND SEAL REQUIREMENTS - Rev00 - Review	2016-11-22	2016-12-22	2016-11-15	2016-12-15	N1	NPS	True	False	False	False	True	False
1327	 VCS-SPP-0203c01	PERSONNEL, VEHICLE, AND MATERIALS SEARCH REQUIREMENTS - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1328	 VCS-SPP-0205c	DUTIES AND RESPONSIBILITIES OF SECURITY FORCE PERSONNEL - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1329	 VCS-SPP-0208c01	POTENTIAL SABOTAGE TAMPERING AND VANDALISM - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1330	 VCS-SPP-0210b	SECURITY LOCK AND KEY CONTROL - Rev00 - Draft	2016-10-17	2016-11-07	2016-10-17	2016-11-07	N1	NPS	False	True	False	False	False	True
1331	 VCS-SPP-0210c	SECURITY LOCK AND KEY CONTROL - Rev00 - Review	2016-11-08	2016-12-08	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1332	 VCS-SPP-0216a	SECURITY AREA DESIGNATION CHANGE - Rev00 - Preparation	2016-10-17	2016-11-07	2016-10-17	2016-11-09	N1	NPS	False	True	False	False	False	True
1333	 VCS-SPP-0216b	SECURITY AREA DESIGNATION CHANGE - Rev00 - Draft	2016-11-08	2016-11-21	2016-11-07	2016-11-07	N1	NPS	True	True	False	False	True	True
1334	 VCS-SPP-0216c	SECURITY AREA DESIGNATION CHANGE - Rev00 - Review	2016-11-22	2016-12-22	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1335	 VCS-SPP-0234c	CONTROLLED USE OF CAMERAS IN THE OWNER CONTROLLED/PROTE AREAS - Rev00 - Review	2016-11-01	2016-12-01	2016-11-07	2016-12-07	N1	NPS	True	False	False	False	True	False
1336	 VCS-SPP-0238c	SECURITY EQUIPMENT ACCOUNTABILITY - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1337	 VCS-SPP-0239c	FIREARMS CONTROL AND ACCOUNTABILITY - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1338	 VCS-SPP-0240c	FIREARMS CLEANING, MAINTENANCE, AND REPAIR - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1339	 VCS-SPP-0242c	NON-LETHAL WEAPONS TESTING, CLEANING, MAINTENANCE, AND REPAIR - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1340	 VCS-SPP-0300c	SECURITY TRAINING AND QUALIFICATION PROGRAM: TRAINING - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1341	 VCS-SPP-0301c	SECURITY TRAINING AND QUALIFICATION PROGRAM: QUALIFICATION - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1342	 VCS-SPP-0302c	SECURITY DRILL AND EXERCISE PROGRAM - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1343	 VCS-SPP-0303c	SECURITY OJT AND TPE QUALIFICATION AND GUIDANCE - Rev00 - Review	2016-11-01	2016-12-01	2016-11-11	2016-12-13	N1	NPS	True	False	False	False	True	False
1344	 VCS-SPP-0304a	SECURITY COMPOSITE ADVERSARY TEAM  - Rev00 - Preparation	2016-11-01	2016-11-07	2016-11-01	2016-11-02	N1	NPS	True	True	False	False	True	True
1345	 VCS-SPP-0304b	SECURITY COMPOSITE ADVERSARY TEAM - Rev00 - Draft	2016-11-08	2016-11-21	2016-11-03	2016-12-07	N1	NPS	True	False	False	True	True	False
1346	 VCS-SPP-0304c	SECURITY COMPOSITE ADVERSARY TEAM - Rev00 - Review	2016-11-22	2016-12-22	2016-11-15	2016-12-15	N1	NPS	True	False	False	False	True	False
1347	 VCS-TQP-0707b	Engineering Personnel Training Program - Rev01 - Draft	2016-09-09	2016-11-07	2016-09-09	2016-12-07	DM18	Supv Ops Trn	False	False	False	True	False	False
1348	 VCS-TQP-0707c01	Engineering Personnel Training Program - Rev01 - Review	2016-11-08	2016-12-08	2016-12-08	2017-01-10	DM18	Supv Ops Trn	False	False	True	False	False	False
1349	 VISA Rev 2	VISA Updated from Version 1 to Version 2	2016-09-06	2016-11-10	2016-09-06	2017-01-18	PSE05	Simmons	False	False	False	True	False	False
1350	 VS2ITAAC210107iD	U2  - SCE&G Transmit ICN for ITAAC 2.1.01.07.i FHS Fuel Storage Racks_K-eff - Draft and Submit to NRC	2016-11-21	2016-12-20	2017-01-16	2017-01-27	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1351	 VS2ITAAC210107iiiD	U2  - SCE&G Transmit ICN for ITAAC 2.1.01.07.iii FHS Fuel Storage Racks_K-eff Seismic - Draft and Submit to NRC	2016-11-21	2016-12-20	2017-01-16	2017-01-27	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1352	 VS2ITAAC210107ivD	U2  - SCE&G Transmit ICN for ITAAC 2.1.01.07.iv Fuel Storage Racks_K-eff Dropped - Draft and Submit to NRC	2016-11-21	2016-12-20	2017-01-16	2017-01-27	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1353	 VS2ITAAC210208dviiD	U2  - SCE&G Transmit ICN for ITAAC 2.1.02.08d.vii RCS ADS Sparger_Flow Area - Draft and Submit to NRC	2016-12-09	2017-01-10	2016-11-10	2016-11-16	DEITAAC	ITAAC-DE	False	False	False	False	True	True
1354	 VS2ITAAC210309aiD	U2  - SCE&G Transmit ICN for ITAAC 2.1.03.09a.i RXS  Class 1E Equipment_Harsh Environment - Draft and Submit to NRC	2016-11-23	2016-12-22	2017-01-18	2017-01-31	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1355	 VS2ITAAC220106diD	U2  - SCE&G Transmit ICN for ITAAC 2.2.01.06d.i CNS  Non-Class 1E Electrical Penetrations_Harsh Environment - Draft and 	2016-11-14	2016-12-13	2017-01-11	2017-01-24	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1356	 VS2ITAAC220206aiD	U2  - SCE&G Transmit ICN for ITAAC 2.2.02.06a.i PCS  Class 1E Components_Harsh Environment - Draft and Submit to NRC	2016-11-08	2016-12-07	2017-01-11	2017-01-24	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1357	 VS2ITAAC220309cD	U2  - SCE&G Transmit ICN for ITAAC 2.2.03.09c PXS Thermal Lag - Draft and Submit to NRC	2016-11-14	2016-12-13	2017-01-11	2017-01-24	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1358	 VS2ITAAC230502iiD	U2  - SCE&G Transmit ICN for ITAAC 2.3.05.02.ii MHS  Seismic Category I Equipment_Design Basis Loads - Draft and Submit 	2016-11-29	2016-12-28	2017-07-12	2017-07-25	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1359	 VS2ITAAC230503aiD	U2  - SCE&G Transmit ICN for ITAAC 2.3.05.03a.i MHS Polar Crane is Single Failure Proof - Draft and Submit to NRC	2016-11-29	2016-12-28	2017-06-13	2017-06-26	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1360	 VS2ITAAC230503ciD	U2  - SCE&G Transmit ICN for ITAAC 2.3.05.03c.i MHS Equipment Hatch Hoist is Single Failure Proof - Draft and Submit to 	2016-11-29	2016-12-28	2017-06-13	2017-06-26	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1361	 VS2ITAAC230503diD	U2  - SCE&G Transmit ICN for ITAAC 2.3.05.03d.i MHS Maintenance Hatch Hoist is Single Failure Proof - Draft and Submit t	2016-11-29	2016-12-28	2017-06-13	2017-06-26	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1362	 VS2ITAAC230609aiD	U2  - SCE&G Transmit ICN for ITAAC 2.3.06.09a.i RNS LTOP Relief Valve_Capacity - Draft and Submit to NRC	2016-11-18	2016-12-19	2016-11-01	2016-11-08	DEITAAC	ITAAC-DE	True	False	False	False	True	True
1363	 VS2ITAAC230609aiiD	U2  - SCE&G Transmit ICN for ITAAC 2.3.06.09a.ii RNS LTOP Relief Valve_Set Pressure - Draft and Submit to NRC	2016-11-18	2016-12-19	2016-11-01	2016-11-08	DEITAAC	ITAAC-DE	True	False	False	False	True	True
1364	 VS2ITAAC231102iiiD	U2  - SCE&G Transmit ICN for ITAAC 2.3.11.02.iii WGS  Seismic Cat 1 Eqpmt and Anchorage Bounded - Draft and Submit to NR	2016-11-10	2016-12-09	2017-01-18	2017-01-31	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1365	 VS2ITAAC231306aiD	U2  - SCE&G Transmit ICN for ITAAC 2.3.13.06a.i PSS  Class 1E Equipment_Harsh Environment - Draft and Submit to NRC	2016-11-08	2016-12-07	2017-01-11	2017-01-24	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1366	 VS2ITAAC250207cD	U2  - SCE&G Transmit ICN for ITAAC 2.5.02.07c PMS Data Communication Does Not Inhibit Safety Function - Draft and Submit	2016-11-30	2016-12-29	2017-01-03	2017-01-16	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1367	 VS2ITAAC250207dD	U2  - SCE&G Transmit ICN for ITAAC 2.5.02.07d PMS Control Priority - Draft and Submit to NRC	2016-11-30	2016-12-29	2017-01-03	2017-01-16	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1368	 VS2ITAAC250207eD	U2 - SCE&G Transmit ICN for ITAAC 2.5.02.07e PMS Prevention of Credible Faults From Non-Safety Signals - Draft and Submi	2016-11-30	2016-12-29	2016-11-28	2016-11-30	PSEITAAC	ITAAC-PSE	True	False	False	False	True	True
1369	 VS2ITAAC320001bD	U2  - SCE&G Transmit ICN for ITAAC 3.2.00.01b HFE Human Factors Engineering_Design Verification - Draft and Submit to NR	2016-11-30	2016-12-29	2017-01-18	2017-01-31	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1370	 VS2ITAAC320001ciiD	U2  - SCE&G Transmit ICN for ITAAC 3.2.00.01c.ii HFE Integrated System Validation_Test Scenarios - Draft and Submit to N	2016-11-21	2016-12-20	2018-04-17	2018-04-30	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1371	 VS2ITAAC320008D	U2  - SCE&G Transmit ICN for ITAAC 3.2.00.08 HFE Remote Shutdown Workstation_Achieveable Shutdown - Draft and Submit to 	2016-11-21	2016-12-20	2016-12-07	2016-12-20	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1372	 VS3ITAAC210107iD	U3 - SCE&G Transmit ICN for ITAAC 2.1.01.07.i FHS Fuel Storage Racks_K-eff - Draft and Submit to NRC	2016-11-21	2016-12-20	2017-01-16	2017-01-27	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1373	 VS3ITAAC210107iiiD	U3 - SCE&G Transmit ICN for ITAAC 2.1.01.07.iii FHS Fuel Storage Racks_K-eff Seismic - Draft and Submit to NRC	2016-11-21	2016-12-20	2017-01-16	2017-01-27	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1374	 VS3ITAAC210309aiD	U3 - SCE&G Transmit ICN for ITAAC 2.1.03.09a.i RXS  Class 1E Equipment_Harsh Environment - Draft and Submit to NRC	2016-11-23	2016-12-22	2017-02-03	2017-02-16	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1375	 VS3ITAAC220106diD	U3 - SCE&G Transmit ICN for ITAAC 2.2.01.06d.i CNS  Non-Class 1E Electrical Penetrations_Harsh Environment - Draft and S	2016-11-14	2016-12-13	2017-02-03	2017-02-16	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1376	 VS3ITAAC220206aiD	U3 - SCE&G Transmit ICN for ITAAC 2.2.02.06a.i PCS  Class 1E Components_Harsh Environment - Draft and Submit to NRC	2016-11-07	2016-11-18	2017-02-03	2017-02-16	PSEITAAC	ITAAC-PSE	False	False	True	True	False	False
1377	 VS3ITAAC220309cD	U3 - SCE&G Transmit ICN for ITAAC 2.2.03.09c PXS Thermal Lag - Draft and Submit to NRC	2016-11-14	2016-12-13	2017-05-30	2017-06-12	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1378	 VS3ITAAC230609biD	U3 - SCE&G Transmit ICN for ITAAC 2.3.06.09a.ii RNS LTOP Relief Valve_Set Pressure - Draft and Submit to NRC	2016-11-14	2016-11-29	2016-11-01	2016-11-04	PSEITAAC	ITAAC-PSE	True	True	False	False	True	True
1379	 VS3ITAAC231102iiiD	U3 - SCE&G Transmit ICN for ITAAC 2.3.11.02.iii WGS  Seismic Cat 1 Eqpmt and Anchorage Bounded - Draft and Submit to NRC	2016-11-10	2016-12-09	2017-01-11	2017-01-24	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1380	 VS3ITAAC231306aiD	U3 - SCE&G Transmit ICN for ITAAC 2.3.13.06a.i PSS  Class 1E Equipment_Harsh Environment - Draft and Submit to NRC	2016-11-08	2016-12-07	2017-02-03	2017-02-16	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1381	 VS3ITAAC320001ciiD	U3 - SCE&G Transmit ICN for ITAAC 3.2.00.01c.ii HFE Integrated System Validation_Test Scenarios - Draft and Submit to NR	2016-11-21	2016-12-20	2018-04-17	2018-04-30	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1382	 VS3ITAAC320008D	U3 - SCE&G Transmit ICN for ITAAC 3.2.00.08 HFE Remote Shutdown Workstation_Achieveable Shutdown - Draft and Submit to N	2016-11-21	2016-12-20	2016-12-07	2016-12-20	PSEITAAC	ITAAC-PSE	False	False	True	False	False	False
1383	 VUSFEG1030	SCE&G Initial Review of FEG Mapping	2016-11-09	2016-11-15	2016-11-14	2016-11-18	DM05	DM Ops	True	True	False	False	True	True
1384	 VUSFEG1040	FEG Review Comment Incorporation	2016-11-17	2016-11-23	2016-11-21	2016-11-29	PSE-34	Dao-PSE FEG	True	True	False	False	True	True
1385	 VUSFID130	SCE&G Component Classification	2016-11-10	2016-11-23	2016-11-10	2016-12-15	PSE-36	Yang-PSE ER	True	False	False	True	True	False
1386	 VUSFID147	SCE&G  Review and Resolve Comments for SNC Component Classification	2016-11-28	2016-11-29	2016-12-16	2016-12-19	PSE-36	Yang-PSE ER	False	False	True	True	False	False
1387	 VUSMR1230	SCE&G MR  Expert Panel Review	2016-10-26	2016-11-04	2016-10-26	2016-11-04	PSE-37	Sonnett-PSE PM/MR	False	True	False	False	False	True
1388	 VUSMR1290	SCE&G  MR Expert Panel Meeting	2016-11-07	2016-11-07	2016-12-01	2016-12-01	PSE-37	Sonnett-PSE PM/MR	False	False	True	True	False	False
1389	 VUSMR1330	MR Performance Criteria Expert Panel Comment Resolution	2016-11-15	2016-11-21	2016-12-09	2016-12-15	PSE-37	Sonnett-PSE PM/MR	False	False	True	True	False	False
1390	 VUSSPV1041	SCE&G SPV Identification (Fault Tree Analysis)	2016-11-30	2016-12-13	2016-12-20	2017-01-05	DM05	DM Ops	False	False	True	False	False	False
1391	 WEC Admin V	NRC/NEIL Administrative Requirements for FPP have been Met	2016-11-07	2016-11-07	2016-12-01	2016-12-01	PSE08	Earnest-PSE	False	False	True	True	False	False
1392	 WEC FPP Ready	WEC FPP Ready for NRC Inspection, NEIL Admin Req's Met	2016-11-07	2016-11-07	2016-12-01	2016-12-01	PSE08	Earnest-PSE	False	False	True	True	False	False
1393	 WSSFID115	Load Work-In-Progress Equipment List into Database	2016-11-21	2016-11-21	2016-11-28	2016-11-28	PSE-36	Yang-PSE ER	True	True	False	False	True	True
1394	 ZAS Imp 1	Software Installed and Tested (Perception)	2016-10-03	2016-11-10	2016-10-03	2017-02-23	PSE05	Simmons	False	False	False	True	False	False
1395	 ZBSMR1030	Provide System PRA Data	2016-11-04	2016-11-11	2016-11-28	2016-11-28	E67	Sajjad-PRA	True	True	False	False	True	True
1396	 ZBSMR1220	SCE&G MR Safety Significance Determination	2016-10-31	2016-11-04	2016-11-28	2016-12-01	PSE-37	Sonnett-PSE PM/MR	False	False	False	True	True	False
1397	 ZBSMR1230	SCE&G MR  Expert Panel Review	2016-11-18	2016-11-28	2016-12-08	2016-12-14	PSE-37	Sonnett-PSE PM/MR	False	False	True	True	False	False
1398	 ZBSMR1290	SCE&G  MR Expert Panel Meeting	2016-11-29	2016-11-29	2016-12-15	2016-12-15	PSE-37	Sonnett-PSE PM/MR	False	False	True	True	False	False
1399	 ZBSMR1330	MR Performance Criteria Expert Panel Comment Resolution	2016-11-30	2016-12-06	2016-12-16	2016-12-22	PSE-37	Sonnett-PSE PM/MR	False	False	True	False	False	False
1400	 ZBSMR1420	SCE&G MR Perf. Criteria Development	2016-11-14	2016-11-17	2016-12-02	2016-12-07	PSE-37	Sonnett-PSE PM/MR	False	False	True	True	False	False
1401	 ZRSFEG1010	FEG Data Table and Drawing Development	2016-11-01	2016-11-14	2016-11-01	2016-11-21	PSE-34	Dao-PSE FEG	True	True	False	False	True	True
1402	 ZRSMR1030	Provide System PRA Data	2016-11-02	2016-11-02	2016-11-02	2016-11-02	E67	Sajjad-PRA	True	True	False	False	True	True
